PREDSEDNICKIIZBORIodržani13.juna2004.prvikrug,VAR00001,V2,,V3,V4,V5,V6,V7,V8,V9,Ljiljana Aranđelović,Vladan Batić,Ivica Dačić,Milovan Drecun,Dragan Djordjević,Branislav Ivković,Mirko Jović,Jelisaveta Karađorđević,Bogoljub Karić,Dragan Maršićanin,Zoran Milinković,Tomislav Nikolić,Borislav Pelević,Marijan Rističević,Boris Tadić
70700,Lajkovac,28,,567,285,567,282,282,7,275,1,1,8,2,1,7,1,6,31,85,0,63,1,1,67
70718,Lebane,28,,259,167,259,92,92,1,91,1,4,8,1,0,0,0,0,14,9,0,40,1,0,13
70726,Leskovac,28,,1186,480,1186,706,706,24,682,0,8,16,28,1,9,2,10,217,69,1,180,6,1,134
70734,Loznica,28,,474,278,474,196,196,3,193,2,1,11,9,0,2,1,0,27,26,0,65,1,2,46
70742,Lu~ani,28,,183,84,183,99,99,0,99,0,0,12,0,2,0,0,2,30,20,0,11,0,0,22
70769,Qig,28,,328,116,328,212,212,7,205,0,9,7,0,5,6,3,3,23,41,0,85,1,0,22
70777,Qubovija,28,,359,178,359,181,181,6,175,1,0,17,2,3,3,0,5,14,27,0,76,1,0,26
70785,Majdanpek,28,,280,173,280,107,107,6,101,2,1,7,0,0,0,0,3,37,6,0,27,0,4,14
70793,Mali Zvornik,28,,633,318,633,315,315,8,307,2,3,35,4,0,2,2,5,22,32,0,134,1,4,61
70807,Malo Crni}e,28,,579,375,579,204,204,2,202,10,0,21,0,0,1,0,4,58,35,0,39,0,1,33
70815,Medve|a,28,,296,283,296,13,13,2,11,1,0,0,0,2,0,0,1,1,1,0,0,0,0,5
70823,Mero{ina,28,,246,121,246,125,125,1,124,0,1,26,4,0,2,0,2,13,14,0,39,5,2,16
70831,Mionica,28,,264,118,264,146,146,0,146,3,1,12,1,0,2,1,0,6,47,0,62,0,1,10
70840,Negotin,28,,498,372,498,126,126,5,121,2,2,15,4,0,1,0,3,17,8,0,34,0,1,34
70858,Ni{,28,,1445,738,1444,707,707,5,702,2,0,16,5,0,1,0,19,188,102,0,147,2,0,220
70866,Nova Varo{,28,,676,379,676,297,297,1,296,0,0,12,0,0,0,0,6,42,62,0,96,0,1,77
70874,Novi Pazar,28,,1768,935,1768,833,833,2,831,0,4,10,0,2,0,0,1,60,7,0,10,7,1,729
70904,Para}in,28,,700,372,700,328,328,3,325,3,1,9,1,2,0,0,9,52,55,0,153,3,4,33
70912,Petrovac,28,,924,585,924,339,339,7,332,4,1,56,2,0,0,0,10,53,25,0,113,2,1,65
70939,Pirot,28,,990,470,990,520,520,4,516,2,3,21,3,1,2,1,6,144,77,1,100,2,2,151
70947,Po`arevac,28,,1141,732,1142,409,409,5,404,2,1,46,1,0,2,0,6,80,44,0,128,1,2,91
70955,Po`ega,28,,127,57,127,70,70,2,68,0,0,6,0,0,0,0,2,19,9,0,25,0,1,6
70963,Pre{evo,28,,820,817,820,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
70971,Priboj,28,,181,99,181,82,82,1,81,0,0,4,1,1,1,0,1,3,16,0,46,1,0,7
70980,Prijepoqe,28,,153,78,153,75,75,3,72,0,0,2,0,1,0,0,1,8,8,1,41,0,0,10
70998,Prokupqe,28,,2262,1151,2266,1111,1111,7,1104,0,6,37,8,0,1,4,5,242,150,2,328,14,0,307
71013,Ra~a,28,,226,121,226,105,105,4,101,0,0,4,0,1,1,0,1,23,22,1,29,1,0,18
71021,Ra{ka,28,,280,182,280,98,98,3,95,5,1,14,2,1,0,0,2,14,11,2,36,4,0,3
71030,Rekovac,28,,483,211,483,272,272,7,265,2,0,15,1,2,0,0,12,59,58,0,50,3,0,63
71048,Jagodina,28,,524,262,524,262,262,5,257,78,5,6,1,1,2,0,5,32,18,0,57,2,1,49
71056,Svilajnac,28,,296,169,299,127,127,2,125,0,0,5,0,0,0,0,3,24,9,0,58,0,0,26
71064,Svrqig,28,,285,185,285,100,100,0,100,1,1,8,5,0,0,1,1,17,13,3,29,4,8,9
71072,Sjenica,28,,175,25,175,150,150,4,146,0,0,0,0,0,0,0,0,0,0,0,3,0,0,143
71099,Smederevo,28,,1542,871,1548,671,671,9,662,0,6,16,7,1,2,2,19,173,53,1,257,2,2,121
71102,Smederevska Palanka,28,,847,553,848,294,294,4,290,1,1,9,2,0,10,1,11,70,64,0,84,2,1,34
71129,Sokobawa,28,,304,194,304,110,110,1,109,0,0,4,2,1,1,0,3,19,9,1,40,1,0,28
71137,Surdulica,28,,102,48,102,54,54,0,54,0,0,1,0,2,0,0,0,12,8,0,21,0,0,10
71145,U`ice,28,,683,454,683,229,229,5,224,0,1,8,1,2,0,0,3,14,44,3,87,1,2,58
71153,Topola,28,,175,64,175,111,111,1,110,0,0,4,1,2,0,0,3,19,20,1,29,0,2,29
71170,Trstenik,28,,416,201,416,215,215,7,208,0,1,12,1,0,1,2,3,43,30,1,56,3,1,54
71188,Tutin,28,,175,32,175,143,143,0,143,0,0,3,1,0,0,0,0,1,0,0,1,0,0,137
71200,]uprija,28,,1440,855,1440,585,585,5,580,19,4,31,1,1,3,0,7,177,41,1,194,2,3,96
71218,Ub,28,,937,557,936,380,380,7,373,0,4,35,2,1,0,6,9,45,64,2,130,0,1,74
71242,^a~ak,28,,1164,581,1164,583,583,7,576,0,0,27,8,1,4,3,17,149,133,1,103,5,0,125
71269,[abac,28,,1546,732,1546,814,814,12,802,0,1,41,2,0,5,1,14,84,139,0,284,5,6,220
80012,Ada,28,,456,264,456,192,192,0,192,0,7,2,2,0,0,1,0,1,10,1,5,6,4,153
80047,Apatin,28,,924,531,924,393,393,3,390,1,1,1,1,1,1,0,4,17,13,0,19,2,2,327
80063,Ba~ka Palanka,28,,1259,537,1259,722,722,4,718,3,2,92,8,1,1,0,9,101,66,1,357,5,2,70
80071,Ba~ka Topola,28,,515,161,515,354,354,6,348,3,1,13,3,0,2,4,10,42,26,0,197,6,1,40
80080,Ba~ki Petrovac,28,,435,218,435,217,217,7,210,0,0,7,2,1,1,0,10,48,19,2,100,0,0,20
80110,Be~ej,28,,867,442,866,425,425,2,423,0,8,3,0,0,1,1,4,46,12,0,61,1,7,279
80128,Vr{ac,28,,1127,573,1126,554,554,10,544,0,7,11,2,0,1,1,12,166,49,0,135,2,2,156
80136,@abaq,28,,563,290,563,273,273,1,272,1,2,4,1,1,0,0,2,61,28,1,122,3,0,46
80144,@iti{te,28,,505,327,505,178,178,4,174,1,2,4,0,2,0,1,7,17,14,1,44,2,2,77
80152,Zrewanin,28,,1258,753,1259,505,505,7,498,0,2,18,1,1,1,1,15,79,66,0,202,1,4,107
80179,In|ija,28,,924,472,924,452,452,3,449,2,2,23,2,1,5,1,7,82,51,2,192,4,3,72
80195,Kawia,28,,505,305,505,200,200,3,197,0,3,1,0,5,2,2,4,19,13,1,25,0,2,120
80209,Kikinda,28,,1215,581,1215,634,634,1,633,1,3,7,3,0,1,1,9,161,69,0,192,1,4,181
80217,Kova~ica,28,,505,290,505,215,215,1,214,2,2,8,0,1,4,0,6,33,33,1,95,2,2,25
80233,Kula,28,,1046,500,1046,546,546,2,544,0,0,20,3,0,1,1,11,72,39,4,280,3,3,107
80268,Novi Be~ej,28,,556,273,556,283,283,9,274,0,2,4,3,1,0,1,1,71,19,0,129,5,2,36
80276,Novi Kne`evac,28,,130,19,130,111,111,3,108,0,0,8,0,1,0,0,0,7,12,0,69,0,2,9
80284,Novi Sad-grad,28,,1769,895,1770,874,873,8,865,1,4,12,0,2,2,0,16,171,51,1,163,3,0,439
80306,Oxaci,28,,600,269,600,331,331,4,327,0,2,10,5,0,0,0,7,62,30,0,154,1,1,55
80314,Pan~evo,28,,1142,564,1144,578,578,1,577,1,0,14,2,0,0,0,6,149,33,0,301,1,4,66
80322,Pe}inci,28,,684,356,684,328,328,4,324,5,1,9,1,0,0,1,12,69,55,0,117,2,2,50
80357,Ruma,28,,1005,447,1005,558,558,6,552,2,4,7,5,2,3,2,15,93,40,0,226,2,6,145
80365,Senta,28,,735,405,735,330,330,8,322,3,4,0,0,4,2,0,2,5,7,1,6,1,2,285
80373,Se~aw,28,,405,220,405,185,185,3,182,0,1,15,0,0,0,1,6,11,20,0,76,0,1,51
80381,Sombor,28,,1196,583,1196,613,613,7,606,1,1,24,1,0,1,0,11,145,66,1,156,4,1,194
80390,Srbobran,28,,467,214,466,253,253,5,248,0,0,13,3,3,0,1,2,26,5,2,154,1,1,37
80403,Sremska Mitrovica,28,,153,50,153,103,103,3,100,1,0,9,0,0,4,0,5,14,16,0,40,1,2,8
80420,Stara Pazova,28,,1339,643,1339,696,694,10,684,2,1,9,6,1,0,0,8,150,83,1,313,2,2,106
80438,Subotica,28,,2386,1093,2386,1293,1293,25,1268,0,5,10,3,4,6,2,16,302,61,2,227,1,2,627
80446,Temerin,28,,1024,437,1024,587,587,4,583,0,1,11,2,0,5,0,6,74,33,1,283,2,0,165
80462,Vrbas,28,,884,399,884,485,485,18,467,0,4,14,4,1,0,0,6,83,33,0,114,1,2,205
80489,^oka,28,,362,174,362,188,188,4,184,0,0,1,0,1,0,0,1,18,8,0,20,2,0,133
80497,[id,28,,873,447,873,426,426,5,421,6,3,19,9,3,4,2,5,46,21,3,171,1,2,126
90158,Leposavi},28,,226,82,226,144,144,0,144,0,0,3,0,0,0,1,0,43,5,0,78,0,1,13
70017,Aleksandrovac,29,,230,93,230,137,137,7,130,1,0,5,0,0,3,1,2,13,14,2,53,1,1,34
70025,Aleksinac,29,,735,441,735,294,294,3,291,0,2,10,3,3,2,0,5,83,30,2,121,1,2,27
70033,Aran|elovac,29,,373,203,373,170,170,1,169,1,1,17,0,0,0,2,2,12,61,0,59,1,3,10
70041,Ariqe,29,,247,109,248,138,138,1,137,4,1,3,1,0,0,1,6,12,25,0,50,1,0,33
70050,Babu{nica,29,,116,64,116,52,52,0,52,0,1,2,1,0,0,1,0,8,9,1,22,2,0,5
70068,Bajina Ba{ta,29,,123,60,123,63,63,0,63,0,2,10,1,2,4,1,0,12,15,0,10,0,1,5
70076,Bato~ina,29,,333,121,333,212,212,1,211,1,0,10,3,0,4,1,3,31,30,0,46,0,1,81
70084,Bela Palanka,29,,116,57,116,59,59,3,56,0,0,8,0,2,1,1,1,3,2,0,32,1,1,4
70106,Vo`dovac,29,,1720,890,1720,830,830,13,817,1,1,9,3,1,1,4,19,151,179,0,133,1,1,313
70114,Vra~ar,29,,1124,603,1124,521,521,0,521,0,1,8,0,0,0,0,10,62,112,0,63,0,0,265
70122,Grocka,29,,2144,1283,2144,861,860,3,857,1,1,26,1,2,0,1,8,250,85,0,334,10,0,138
70149,Zvezdara,29,,2116,1056,2117,1060,1060,15,1045,0,2,39,2,1,2,1,20,182,184,0,199,4,1,408
70157,Zemun,29,,1393,658,1393,735,735,11,724,1,2,19,4,2,3,0,22,147,81,2,175,3,3,260
70165,Lazarevac,29,,1119,612,1119,507,507,7,500,2,1,14,1,4,3,3,29,87,87,0,149,0,3,117
70173,Mladenovac,29,,1213,691,1213,522,522,8,514,1,0,14,2,0,1,1,10,168,38,4,217,1,2,55
70181,Novi Beograd,29,,1436,748,1436,688,688,4,684,2,2,26,1,0,0,0,20,74,121,0,122,0,4,312
70190,Obrenovac,29,,1638,804,1638,834,834,11,823,1,18,11,4,2,0,0,16,170,102,0,254,6,2,237
70203,Palilula,29,,847,424,847,423,423,5,418,0,1,6,2,0,0,9,19,68,60,0,98,0,1,154
70211,Rakovica,29,,2047,991,2047,1056,1056,12,1044,1,4,26,2,1,1,1,36,222,154,0,270,3,2,321
70220,Savski Venac,29,,1177,541,1178,636,636,6,630,3,1,24,0,0,4,0,21,118,91,1,95,0,0,272
70238,Sopot,29,,507,270,507,237,237,4,233,0,0,4,1,0,2,0,3,53,31,0,34,1,1,103
70246,Stari Grad,29,,1158,590,1160,568,568,5,563,0,3,17,2,0,0,0,14,74,93,0,78,0,1,281
70254,^ukarica,29,,2021,976,2021,1045,1045,9,1036,2,3,22,2,0,0,0,39,224,201,0,252,2,1,288
70262,Blace,29,,104,31,104,73,73,2,71,0,1,8,0,0,0,0,1,4,14,0,32,2,0,9
70289,Bogati},29,,827,430,827,397,396,2,394,1,3,32,0,1,3,2,22,34,89,0,165,0,0,42
70297,Bojnik,29,,163,78,163,85,85,1,84,1,0,3,3,1,8,0,0,5,2,0,47,2,0,12
70319,Boqevac,29,,453,242,453,211,211,5,206,1,1,21,1,1,1,1,6,59,15,0,51,2,9,37
70327,Bor,29,,999,462,999,537,537,6,531,2,2,12,2,3,11,3,15,167,69,2,119,3,1,120
70335,Bosilegrad,29,,107,60,107,47,47,0,47,0,0,8,1,0,0,1,1,6,22,0,6,0,2,0
70343,Brus,29,,505,234,505,271,271,3,268,1,0,4,1,1,0,1,0,4,226,0,22,0,0,8
70351,Bujanovac,29,,151,73,151,78,78,0,78,2,0,6,2,0,0,8,0,13,2,0,34,3,0,8
70360,Vaqevo,29,,1913,917,1913,996,996,16,980,2,2,25,11,2,17,0,29,249,164,7,229,1,2,240
70378,Varvarin,29,,575,430,575,145,145,4,141,4,1,8,0,2,0,0,3,19,16,0,71,1,1,15
70386,Velika Plana,29,,924,375,926,549,549,7,542,3,0,27,0,0,9,0,17,113,87,1,137,3,0,145
70394,Veliko Gradi{te,29,,409,260,409,149,149,2,147,1,2,18,0,2,0,2,1,32,7,1,56,1,1,23
70408,Vladimirci,29,,282,146,282,136,136,3,133,2,0,7,0,0,0,2,0,12,16,0,86,2,0,6
70416,Vladi~in Han,29,,177,119,177,58,58,1,57,0,2,14,0,0,0,0,1,5,10,0,16,0,1,8
70424,Vlasotince,29,,398,233,398,165,165,1,164,0,1,15,5,0,0,0,4,41,6,0,81,2,1,8
70432,Vrawe,29,,586,364,586,222,222,2,220,1,1,8,0,2,1,1,3,40,14,0,122,2,1,24
70459,Vrwa~ka Bawa,29,,417,165,417,252,252,5,247,1,0,16,4,0,0,0,6,42,38,0,78,1,0,61
70467,Gaxin Han,29,,280,191,280,89,89,2,87,1,1,8,1,0,0,1,0,19,7,0,37,1,5,6
70475,Golubac,29,,241,124,241,117,117,2,115,0,2,10,0,0,0,1,4,3,14,0,43,0,0,38
70483,Gorwi Milanovac,29,,302,164,302,138,138,3,135,2,2,14,1,1,0,1,1,8,28,0,54,1,0,22
70491,Despotovac,29,,532,302,532,230,230,8,222,8,1,8,0,0,2,0,1,58,32,1,57,1,1,52
70513,Doqevac,29,,121,59,121,62,62,0,62,0,0,8,3,0,0,2,2,20,6,0,16,0,0,5
70521,@abari,29,,274,157,274,117,117,0,117,1,0,32,0,0,1,1,5,5,10,0,36,0,0,26
70530,@agubica,29,,385,263,385,122,122,6,116,5,2,0,0,0,2,0,0,33,12,0,42,1,0,19
70548,@itora|a,29,,371,176,371,195,195,2,193,0,0,28,0,0,0,0,0,21,21,1,106,2,1,13
70556,Zaje~ar,29,,788,547,787,241,241,9,232,0,2,37,2,1,1,2,1,23,9,1,86,4,5,58
70564,Ivawica,29,,243,155,243,88,88,5,83,1,0,6,0,1,0,0,0,5,4,0,34,3,0,29
70572,Kladovo,29,,931,358,931,573,573,9,564,11,0,63,1,1,6,4,6,97,94,2,216,3,1,59
70599,Kni},29,,280,160,280,120,120,0,120,0,0,4,2,0,3,0,3,15,39,0,30,0,1,23
70602,Kwa`evac,29,,117,77,117,40,40,1,39,2,1,8,0,0,0,0,2,4,5,1,14,0,0,2
70629,Kosjeri},29,,494,249,494,245,245,3,242,1,1,10,0,0,0,3,9,44,48,0,49,0,0,77
70637,Koceqeva,29,,336,191,336,145,144,2,142,0,0,25,0,0,0,0,0,12,22,0,64,1,0,18
70645,Kragujevac-grad,29,,1362,653,1363,709,706,8,698,0,6,27,5,0,0,0,17,120,127,1,181,2,0,212
70653,Kraqevo,29,,1994,1101,1996,893,893,4,889,1,6,24,13,0,4,2,12,135,151,3,280,3,1,254
70661,Krupaw,29,,660,351,660,309,309,6,303,0,7,20,0,0,5,3,12,37,88,2,99,1,5,24
70670,Kru{evac,29,,1777,883,1777,894,894,9,885,5,3,35,7,0,5,0,17,166,145,1,216,2,2,281
70688,Kur{umlija,29,,213,165,213,48,48,0,48,0,1,2,3,1,0,0,2,8,1,0,26,0,0,4
70696,Ku~evo,29,,357,219,357,138,138,3,135,0,0,13,0,0,0,3,3,32,18,1,38,0,2,25
70700,Lajkovac,29,,154,77,154,77,77,1,76,0,0,10,0,0,0,0,4,7,11,0,36,2,1,5
70718,Lebane,29,,687,466,687,221,221,2,219,1,0,8,4,4,0,2,5,43,16,0,96,0,0,40
70726,Leskovac,29,,1454,734,1454,720,720,10,710,1,0,17,8,1,12,0,8,217,52,0,283,3,1,107
70734,Loznica,29,,417,273,417,144,144,2,142,0,2,8,5,0,0,0,2,23,19,3,62,2,1,15
70742,Lu~ani,29,,206,84,206,122,122,1,121,0,2,28,0,0,1,0,2,43,14,0,12,2,0,17
70769,Qig,29,,287,103,287,184,184,2,182,1,3,4,3,1,3,2,8,20,56,0,45,2,0,34
70777,Qubovija,29,,334,115,334,219,219,7,212,0,1,30,0,0,1,2,4,15,30,2,84,0,0,43
70785,Majdanpek,29,,509,285,510,224,224,10,214,5,1,36,1,2,0,0,5,46,16,0,55,3,1,43
70793,Mali Zvornik,29,,106,62,106,44,44,3,41,0,4,10,0,1,0,0,0,2,1,0,19,0,1,3
70807,Malo Crni}e,29,,141,78,141,63,63,3,60,0,0,13,0,0,0,0,0,21,9,0,14,0,0,3
70815,Medve|a,29,,100,64,100,36,36,0,36,0,0,4,1,0,0,0,1,11,5,0,9,1,0,4
70823,Mero{ina,29,,264,149,264,115,115,2,113,0,1,6,2,0,0,0,1,10,14,0,52,0,5,22
70831,Mionica,29,,594,386,595,208,208,1,207,0,12,6,0,1,0,1,6,19,63,0,56,1,1,41
70840,Negotin,29,,639,480,639,159,159,3,156,0,0,6,1,2,1,2,2,41,21,0,36,0,1,43
70858,Ni{,29,,1393,754,1393,639,639,8,631,0,1,12,7,2,2,0,24,160,96,0,154,4,0,169
70866,Nova Varo{,29,,525,304,524,221,221,0,221,0,0,6,1,0,0,0,2,24,32,0,52,0,1,103
70874,Novi Pazar,29,,190,140,190,50,50,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49
70904,Para}in,29,,738,417,738,321,321,2,319,4,0,6,0,0,1,0,5,81,41,0,82,2,2,95
70912,Petrovac,29,,406,249,406,157,157,0,157,2,1,24,0,1,0,0,2,52,3,0,37,0,0,35
70939,Pirot,29,,643,289,643,354,354,5,349,2,2,16,3,0,2,2,5,93,37,0,100,3,0,84
70947,Po`arevac,29,,988,419,988,569,569,16,553,2,3,36,3,0,0,1,14,89,99,1,106,1,0,198
70955,Po`ega,29,,276,124,276,152,152,3,149,2,4,14,0,1,2,1,7,24,24,1,42,0,0,27
70963,Pre{evo,29,,692,685,692,7,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
70971,Priboj,29,,373,224,373,149,149,11,138,0,3,12,0,0,3,0,5,30,18,0,47,3,3,14
70980,Prijepoqe,29,,472,221,472,251,250,2,248,0,0,18,1,0,0,0,1,22,30,1,155,0,1,19
70998,Prokupqe,29,,1909,962,1913,947,947,29,918,2,5,21,3,1,1,2,20,230,78,2,276,10,6,261
71013,Ra~a,29,,293,163,293,130,130,1,129,0,0,4,0,0,0,0,11,27,26,0,35,1,4,21
71021,Ra{ka,29,,488,272,488,216,216,3,213,1,0,16,1,1,0,2,2,53,28,1,79,2,2,25
71030,Rekovac,29,,305,184,305,121,121,0,121,2,1,8,0,1,1,0,1,13,12,1,43,2,0,36
71048,Jagodina,29,,547,319,547,228,228,2,226,10,0,6,0,3,1,0,2,56,15,0,98,4,0,31
71056,Svilajnac,29,,270,157,270,113,113,4,109,3,2,8,1,0,0,0,0,21,11,1,38,0,0,24
71064,Svrqig,29,,127,63,127,64,64,2,62,2,0,2,0,0,0,5,1,6,0,0,13,0,8,25
71072,Sjenica,29,,218,96,218,122,122,0,122,0,0,3,0,0,0,0,1,0,2,0,1,0,0,115
71099,Smederevo,29,,1427,848,1427,579,579,6,573,0,1,29,6,0,1,1,13,142,58,0,236,7,1,78
71102,Smederevska Palanka,29,,819,514,819,305,305,4,301,3,2,14,0,0,4,0,10,29,51,0,122,1,0,65
71129,Sokobawa,29,,192,122,192,70,70,0,70,0,1,5,0,0,6,0,1,8,5,0,39,2,1,2
71137,Surdulica,29,,130,91,130,39,39,1,38,0,0,4,0,0,0,0,1,2,1,0,19,1,2,8
71145,U`ice,29,,355,185,355,170,170,3,167,3,0,8,0,0,0,1,2,20,34,1,64,0,1,33
71153,Topola,29,,311,150,311,161,161,5,156,0,1,4,1,0,5,1,4,30,15,1,59,0,0,35
71170,Trstenik,29,,234,120,234,114,114,2,112,1,0,1,0,0,0,0,4,17,48,0,23,0,0,18
71188,Tutin,29,,228,33,228,195,195,0,195,0,2,1,0,1,0,0,0,0,0,0,2,0,0,189
71200,]uprija,29,,565,371,565,194,194,3,191,10,1,9,3,0,0,0,3,40,9,1,94,0,0,21
71218,Ub,29,,220,100,220,120,120,5,115,1,2,3,2,0,0,3,20,12,12,0,45,2,0,13
71242,^a~ak,29,,1837,933,1837,904,904,12,892,0,6,37,4,0,1,2,13,225,159,0,186,7,0,252
71269,[abac,29,,1203,598,1204,605,605,8,597,2,1,23,5,0,1,1,7,70,125,0,176,3,0,183
80012,Ada,29,,365,220,365,145,145,0,145,0,4,0,0,1,1,2,0,2,5,1,5,2,4,118
80047,Apatin,29,,1104,623,1104,481,481,6,475,2,4,16,2,1,0,1,2,34,4,0,113,2,1,293
80063,Ba~ka Palanka,29,,977,481,977,496,496,7,489,2,4,26,3,1,2,2,10,66,44,1,220,4,8,96
80071,Ba~ka Topola,29,,597,357,593,240,240,1,239,1,7,2,2,2,0,0,2,1,4,0,5,1,1,211
80080,Ba~ki Petrovac,29,,398,199,398,199,199,5,194,0,1,6,5,0,1,0,5,32,18,1,96,0,1,28
80110,Be~ej,29,,987,655,987,332,332,6,326,3,2,2,3,3,1,0,10,51,15,0,53,4,1,178
80128,Vr{ac,29,,1311,676,1311,635,635,5,630,2,5,6,2,5,3,0,12,148,42,0,191,2,0,212
80136,@abaq,29,,511,255,511,256,256,4,252,0,0,7,1,0,0,1,6,19,14,2,171,1,0,30
80144,@iti{te,29,,267,74,267,193,193,2,191,0,0,9,2,0,2,1,6,15,20,1,108,2,2,23
80152,Zrewanin,29,,1037,635,1037,402,402,6,396,0,2,6,2,1,4,5,14,45,28,1,194,2,3,89
80179,In|ija,29,,713,410,713,303,302,6,296,0,2,8,0,0,1,0,4,47,23,0,76,4,4,127
80195,Kawia,29,,522,303,522,219,219,4,215,3,4,4,1,1,2,2,1,11,6,2,8,3,4,163
80209,Kikinda,29,,1039,401,1039,638,638,9,629,1,1,23,2,0,2,0,17,114,69,1,153,0,1,245
80217,Kova~ica,29,,488,268,488,220,220,7,213,0,0,7,0,1,2,0,7,21,26,0,99,1,10,39
80233,Kula,29,,915,470,915,445,445,5,440,1,2,7,4,1,2,1,12,65,49,0,192,1,0,103
80268,Novi Be~ej,29,,588,256,588,332,332,3,329,6,2,1,1,0,0,1,7,94,30,0,134,0,0,53
80276,Novi Kne`evac,29,,350,163,350,187,187,2,185,1,3,6,1,0,0,1,5,6,22,1,90,2,1,46
80284,Novi Sad-grad,29,,1403,672,1401,731,731,10,721,0,6,14,5,3,7,0,21,162,53,0,186,0,2,262
80306,Oxaci,29,,559,234,559,325,325,4,321,1,2,16,4,0,0,0,4,84,28,0,129,0,1,52
80314,Pan~evo,29,,2315,1336,2315,979,977,16,961,1,2,16,5,1,0,1,20,256,70,0,382,2,1,204
80322,Pe}inci,29,,696,358,696,338,338,4,334,0,1,11,0,0,9,0,12,62,38,1,143,1,2,54
80357,Ruma,29,,1051,588,1051,463,463,9,454,1,6,15,2,2,2,0,8,52,41,0,266,0,2,57
80365,Senta,29,,315,168,315,147,147,0,147,2,3,2,0,0,1,1,1,5,2,1,5,2,2,120
80373,Se~aw,29,,410,155,410,255,255,5,250,0,4,14,4,1,0,3,9,16,51,0,71,1,1,75
80381,Sombor,29,,923,375,923,548,548,5,543,2,3,6,9,0,0,1,11,113,67,2,171,0,1,157
80403,Sremska Mitrovica,29,,535,260,534,275,275,3,272,0,1,9,0,3,13,4,12,43,39,4,123,1,1,19
80420,Stara Pazova,29,,1235,578,1235,657,657,6,651,0,2,18,3,0,1,0,15,167,71,1,230,1,1,141
80438,Subotica,29,,1934,854,1934,1080,1080,17,1063,1,4,5,1,6,4,0,15,234,58,3,154,3,2,573
80446,Temerin,29,,622,232,622,390,390,5,385,1,3,44,2,0,1,0,5,64,36,0,178,0,0,51
80462,Vrbas,29,,881,389,881,492,492,3,489,0,1,30,3,2,1,2,6,57,39,4,193,2,3,146
80489,^oka,29,,377,185,377,192,192,4,188,0,2,3,0,0,5,0,1,15,10,0,27,3,2,120
80497,[id,29,,1292,689,1294,603,603,6,597,3,3,19,6,0,3,2,20,107,66,1,191,0,5,171
90158,Leposavi},29,,414,287,414,127,127,0,127,1,0,5,1,1,1,0,2,28,19,0,49,2,0,18
33002,Austrija,3,,108,60,107,48,48,0,48,0,0,2,0,0,1,0,4,16,5,2,10,1,2,5
33006,Italija,3,,182,90,181,92,92,0,92,0,1,3,0,0,0,3,3,25,10,2,15,1,1,28
33012,Savezna Republika Nema~ka,3,,227,36,227,191,190,0,190,0,1,3,0,0,2,0,3,53,40,2,26,1,0,59
33013,Sjedinjene Ameri~ke Dr`ave,3,,130,45,129,85,85,1,84,0,0,0,0,0,1,0,1,2,15,2,5,1,1,56
33015,Francuska,3,,106,39,105,67,67,2,65,0,0,2,0,1,2,0,2,14,12,2,12,5,2,11
33018,[vajcarska,3,,154,21,155,133,133,0,133,2,0,2,0,0,2,1,4,17,20,2,33,2,1,47
55001,Zavodi za izvr{enje zavodskih sankcija,3,,1086,252,1086,834,834,15,819,0,4,13,3,3,0,1,34,145,99,0,453,11,1,52
70017,Aleksandrovac,3,,261,152,261,109,109,3,106,0,1,3,0,2,4,1,0,3,17,1,51,2,0,21
70025,Aleksinac,3,,216,96,216,120,120,1,119,0,1,23,4,1,3,0,0,10,18,0,35,0,5,19
70033,Aran|elovac,3,,2083,1057,2085,1026,1026,7,1019,2,14,29,7,1,1,1,23,180,212,2,308,6,1,232
70041,Ariqe,3,,608,280,608,328,328,3,325,1,2,17,7,1,4,1,8,53,88,1,64,6,0,72
70050,Babu{nica,3,,463,237,463,226,226,2,224,3,2,10,0,4,2,0,4,45,14,0,79,1,0,60
70068,Bajina Ba{ta,3,,895,426,895,469,469,5,464,1,2,34,1,1,5,0,11,69,88,0,151,1,0,100
70076,Bato~ina,3,,191,56,191,135,135,6,129,0,0,2,0,0,3,2,5,14,52,0,30,0,11,10
70084,Bela Palanka,3,,405,133,405,272,272,1,271,0,2,11,7,0,7,0,5,58,19,3,77,5,5,72
70092,Barajevo,3,,472,253,472,219,219,1,218,0,0,7,0,1,0,0,2,66,33,0,81,1,0,27
70106,Vo`dovac,3,,1334,559,1334,775,774,6,768,1,6,24,5,0,2,1,20,122,152,0,138,1,0,296
70114,Vra~ar,3,,1007,474,1007,533,533,10,523,1,0,17,1,0,0,0,10,69,87,0,60,1,0,277
70122,Grocka,3,,1701,831,1701,870,870,7,863,0,0,30,0,1,1,0,15,217,112,7,314,2,0,164
70149,Zvezdara,3,,1540,739,1540,801,801,9,792,2,5,36,0,0,2,1,23,114,118,0,126,0,1,364
70157,Zemun,3,,1304,605,1304,699,698,6,692,1,3,13,1,0,3,0,18,103,132,0,97,3,0,318
70165,Lazarevac,3,,729,321,729,408,408,4,404,1,0,27,2,1,0,0,12,45,92,0,94,1,0,129
